SAM HOUSTON STATE UNIVERSITY,CRIMINAL-JUSTICE,
SAM HOUSTON STATE UNIVERSITY,EDUCATION,
SAN JOSE STATE,ARCHITECTURE,
SAN JOSE STATE,ENGINEERING,
SAN JOSE STATE,LIBERAL-ARTS,
SAN JOSE STATE,PUBLIC-AFFAIRS-AND-SERVICES,
SETON HALL,LIBERAL-ARTS,
SETON HALL,MANAGEMENT,
SETON HALL,RELIGION,
SMITH,EDUCATION,
SMITH,ENGLISH,
SMITH,MATH-AND-SCIENCE,
SMITH,SOCIAL-SCIENCE,
ST JOHNS UNIVERSITY,BUSINESS-ADMINISTRATION,
ST JOHNS UNIVERSITY,LAW,
ST JOHNS UNIVERSITY,LIBERAL-ARTS,
STANFORD,ARTS-AND-SCIENCES,
STANFORD,BIOLOGY,
STANFORD,ECONOMICS,
STANFORD,ENGINEERING,
STANFORD,ENGLISH,
STEVENS,ENGINEERING,
SUNY ALBANY,ARTS-AND-SCIENCES,
SUNY ALBANY,PROFESSIONAL-STUDIES,
SUNY BINGHAMTON,ENGINEERING,
SUNY BINGHAMTON,GENERAL-STUDIES,
SUNY BINGHAMTON,MANAGEMENT,
SUNY BINGHAMTON,NURSING,
SUNY BUFFALO,ARCHITECTURE-AND-ENVIROMENTAL-DESIGN,
SUNY BUFFALO,ARTS-AND-LETTERS,
SUNY BUFFALO,ENGINEERING,
SUNY BUFFALO,HEALTH-SCIENCE,
SUNY BUFFALO,MANAGEMENT,
SUNY BUFFALO,NATURAL-SCIENCES,
SUNY BUFFALO,SOCIAL-SCIENCE,
SUNY PLATTSBURGH,BUSINESS-ADMINISTRATION,
SUNY PLATTSBURGH,COMPUTER-SCIENCE,
SUNY PLATTSBURGH,LIBERAL-ARTS,
SUNY PURCHASE,LIBERAL-ARTS,
SUNY PURCHASE,VISUAL-AND-PERFORMING-ARTS,
SUNY STONY BROOK,HEALTH-SCIENCE,
SWARTHMORE,LIBERAL-ARTS,
SYRACUSE,ARCHITECTURE,
SYRACUSE,COMPUTER-SCIENCE,
SYRACUSE,ENGINEERING,
SYRACUSE,PUBLIC-COMMUNICATION,
TEMPLE,ACCOUNTING,
TEMPLE,COMPUTER-SCIENCE,
TEXAS A&M,MARINE-BIOLOGY,
TEXAS CHRISTIAN UNIVERSITY,BIOLOGY,
TEXAS CHRISTIAN UNIVERSITY,LIBERAL-ARTS,
TOURO,JUDAIC-STUDIES,
TOURO,LIBERAL-ARTS,
TRINITY COLLEGE,HUMANITIES,
TRINITY COLLEGE,MATH,
TRINITY COLLEGE,SCIENCE,
TRINITY COLLEGE,SOCIAL-SCIENCE,
TUFTS,ENGINEERING,
TUFTS,LIBERAL-ARTS,
TUFTS,SCIENCE,
TULANE,ENGINEERING,
TULANE,SOCIAL-SCIENCE,
UNIVERSITE SAINT JOSEPH,ECONOMICS,
UNIVERSITE SAINT JOSEPH,ENGINEERING,
UNIVERSITE SAINT JOSEPH,HUMANITIES,
UNIVERSITE SAINT JOSEPH,MEDICAL-SCHOOL,
UNIVERSITY OF ALABAMA,BUSINESS-ADMINISTRATION,
UNIVERSITY OF ALABAMA,EDUCATION,
UNIVERSITY OF ALABAMA,ENGINEERING,
UNIVERSITY OF ALABAMA,HEALTH-SCIENCE,
UNIVERSITY OF ALABAMA,PRE-PROFESSIONAL,
UNIVERSITY OF ALABAMA,SOCIAL-SCIENCE,
UNIVERSITY OF BRIDGEPORT,ARCHITECTURE,
UNIVERSITY OF BRIDGEPORT,BUSINESS-ADMINISTRATION,
UNIVERSITY OF BRIDGEPORT,ENGINEERING,
UNIVERSITY OF BRIDGEPORT,HEALTH-MEDICINE,
UNIVERSITY OF CALIFORNIA BERKELEY,BUSINESS-ADMINISTRATION,
UNIVERSITY OF CALIFORNIA BERKELEY,ENGINEERING,
UNIVERSITY OF CALIFORNIA BERKELEY,ENGLISH,
UNIVERSITY OF CALIFORNIA BERKELEY,GOVERNMENT,
UNIVERSITY OF CALIFORNIA DAVIS,BIOLOGY,
UNIVERSITY OF CALIFORNIA DAVIS,ECONOMICS,
UNIVERSITY OF CALIFORNIA DAVIS,PSYCHOLOGY,
UNIVERSITY OF CALIFORNIA LOS ANGELES,BIOLOGY,
UNIVERSITY OF CALIFORNIA LOS ANGELES,ECONOMICS,
UNIVERSITY OF CALIFORNIA LOS ANGELES,ENGLISH,
UNIVERSITY OF CALIFORNIA SAN DIEGO,BIOLOGY,
UNIVERSITY OF CALIFORNIA SAN DIEGO,ENGINEERING,
UNIVERSITY OF CALIFORNIA SANTA CRUZ,ARTS-AND-SCIENCES,
UNIVERSITY OF CALIFORNIA SANTA CRUZ,BIOLOGY,
UNIVERSITY OF CALIFORNIA SANTA CRUZ,PSYCHOLOGY,
UNIVERSITY OF CHICAGO,BUSINESS-ADMINISTRATION,
UNIVERSITY OF CHICAGO,MEDICINE,
UNIVERSITY OF COLORADO,ENGINEERING,
UNIVERSITY OF COLORADO,LIBERAL-ARTS,
UNIVERSITY OF COLORADO,MOLECULAR-BIOLOGY,
UNIVERSITY OF COLORADO,PHYSICS,
UNIVERSITY OF DENVER,MANAGEMENT,
UNIVERSITY OF EVANSVILLE,BUSINESS-ADMINISTRATION,
UNIVERSITY OF EVANSVILLE,ENGINEERING,
UNIVERSITY OF EVANSVILLE,NURSING,
UNIVERSITY OF GEORGIA,BUSINESS-ADMINISTRATION,
UNIVERSITY OF GEORGIA,JOURNALISM,
UNIVERSITY OF HARTFORD,LIBERAL-ARTS,
UNIVERSITY OF KANSAS,BUSINESS-ADMINISTRATION,
UNIVERSITY OF KANSAS,ENGINEERING,
UNIVERSITY OF KANSAS,JOURNALISM,
UNIVERSITY OF LOWELL,AMERICAN-STUDIES,
UNIVERSITY OF LOWELL,DENTISTRY,
UNIVERSITY OF LOWELL,ENGINEERING,
UNIVERSITY OF MAINE,LIBERAL-ARTS,
UNIVERSITY OF MARYLAND,ARTS-AND-HUMANITIES,
UNIVERSITY OF MASSACHUSETTS AMHERST,BUSINESS-ADMINISTRATION,
UNIVERSITY OF MASSACHUSETTS AMHERST,CHEMISTRY,
UNIVERSITY OF MASSACHUSETTS AMHERST,ENGINEERING,
UNIVERSITY OF MICHIGAN,AEROSPACE,
UNIVERSITY OF MICHIGAN,BIOLOGY,
UNIVERSITY OF MICHIGAN,CHEMICAL-ENGINEERING,
UNIVERSITY OF MICHIGAN,ENGINEERING,
UNIVERSITY OF MICHIGAN,ENGLISH,
UNIVERSITY OF MICHIGAN,FOREIGN-LANGUAGES,
UNIVERSITY OF MICHIGAN,HUMANITIES,
UNIVERSITY OF MICHIGAN,LIBERAL-ARTS,
UNIVERSITY OF MINNESOTA,AGRICULTURE,
UNIVERSITY OF MINNESOTA,ENGINEERING,
UNIVERSITY OF MISSOURI,AGRICULTURE,
UNIVERSITY OF MISSOURI,BIOLOGY,
UNIVERSITY OF MONTANA,ENGINEERING,
UNIVERSITY OF MONTANA,MINERAL-ENGINEERING,
UNIVERSITY OF NORTHCAROLINA,ARTS-AND-SCIENCES,
UNIVERSITY OF NORTHCAROLINA,BUSINESS-ADMINISTRATION,
UNIVERSITY OF NORTHCAROLINA,EDUCATION,
UNIVERSITY OF NORTHCAROLINA,JOURNALISM,
UNIVERSITY OF NORTHCAROLINA,MEDICINE,
UNIVERSITY OF NORTHCAROLINA,NURSING,
UNIVERSITY OF NORTHCAROLINA,PHARMACY,
UNIVERSITY OF NORTHCAROLINA,PUBLIC-HEALTH,
UNIVERSITY OF NOTRE DAME,ACCOUNTING,
UNIVERSITY OF NOTRE DAME,GOVERNMENT,
UNIVERSITY OF NOTRE DAME,POLITICAL-SCIENCE,
UNIVERSITY OF NOTRE DAME,PRE-MED,
UNIVERSITY OF OKLAHOMA,ARTS-AND-SCIENCES,
UNIVERSITY OF OREGON,LETTERS,
UNIVERSITY OF OREGON,LIBERAL-ARTS,
UNIVERSITY OF OREGON,PHYSICAL-SCIENCES,
UNIVERSITY OF PENNSYLVANIA,ECONOMICS,
UNIVERSITY OF PENNSYLVANIA,ENGINEERING,
UNIVERSITY OF PENNSYLVANIA,LIBERAL-ARTS,
UNIVERSITY OF PENNSYLVANIA,MANAGEMENT,
UNIVERSITY OF PENNSYLVANIA,NURSING,
UNIVERSITY OF PITTSBURGH,BUSINESS-ADMINISTRATION,
UNIVERSITY OF PORTLAND,BUSINESS-ADMINISTRATION,
UNIVERSITY OF PORTLAND,ENGINEERING,
UNIVERSITY OF PUGET SOUND,BUSINESS-ADMINISTRATION,
UNIVERSITY OF ROCHESTER,BIOLOGY,
UNIVERSITY OF ROCHESTER,BUSINESS-ADMINISTRATION,
UNIVERSITY OF ROCHESTER,COMMERCE-MANAGEMENT,
UNIVERSITY OF ROCHESTER,ENGINEERING,
UNIVERSITY OF ROCHESTER,HISTORY,
UNIVERSITY OF ROCHESTER,LIBERAL-ARTS,
UNIVERSITY OF ROCHESTER,MEDICAL-TECHNOLOGY,
UNIVERSITY OF ROCHESTER,PHARMACEUTICAL-SCIENCE,
UNIVERSITY OF SAN FRANCISCO,ARTS-AND-SCIENCES,
UNIVERSITY OF SAN FRANCISCO,BUSINESS-ADMINISTRATION,
UNIVERSITY OF SOUTH DAKOTA,BUSINESS-ADMINISTRATION,
UNIVERSITY OF SOUTH DAKOTA,LIBERAL-ARTS,
UNIVERSITY OF SOUTH DAKOTA,MATH-AND-SCIENCE,
UNIVERSITY OF SOUTHERN CALIFORNIA,BIOLOGY,
UNIVERSITY OF SOUTHERN CALIFORNIA,BUSINESS-ADMINISTRATION,
UNIVERSITY OF SOUTHERN CALIFORNIA,PSYCHOLOGY,
UNIVERSITY OF TEXAS,ENGINEERING,
UNIVERSITY OF TEXAS,LIBERAL-ARTS,
UNIVERSITY OF THE DISTRICT OF COLUMBIA,BUSINESS-ADMINISTRATION,
UNIVERSITY OF THE DISTRICT OF COLUMBIA,COMPUTER-SCIENCE,
UNIVERSITY OF THE DISTRICT OF COLUMBIA,HISTORY,
UNIVERSITY OF THE DISTRICT OF COLUMBIA,TEACHER-EDUCATION,
UNIVERSITY OF THE PACIFIC,BUSINESS-ADMINISTRATION,
UNIVERSITY OF THE PACIFIC,MUSIC,
UNIVERSITY OF THE PACIFIC,PHARMACY,
UNIVERSITY OF THE PACIFIC,TEACHER-EDUCATION,
UNIVERSITY OF THE SOUTH,AMERICAN-STUDIES,
UNIVERSITY OF THE SOUTH,ASIAN//ORIENTAL-STUDIES,
UNIVERSITY OF THE SOUTH,BIOLOGY,
UNIVERSITY OF TOLEDO,BUSINESS-ADMINISTRATION,
UNIVERSITY OF TOLEDO,MUSIC,
UNIVERSITY OF TOLEDO,PHARMACY,
UNIVERSITY OF TOLEDO,TEACHER-EDUCATION,
UNIVERSITY OF TULSA,LIBERAL-ARTS,
UNIVERSITY OF VIRGINIA,ARCHITECTURE,
UNIVERSITY OF VIRGINIA,ARTS-AND-SCIENCES,
UNIVERSITY OF VIRGINIA,COMMERCE,
UNIVERSITY OF VIRGINIA,EDUCATION,
UNIVERSITY OF VIRGINIA,ENGINEERING,
UNIVERSITY OF VIRGINIA,NURSING,
UNIVERSITY OF WASHINGTON,BIOLOGY,
UNIVERSITY OF WASHINGTON,ENGINEERING,
UNIVERSITY OF WASHINGTON,HISTORY,
UNIVERSITY OF WASHINGTON,LIBERAL-ARTS,
UNIVERSITY OF WASHINGTON,MEDICAL-TECHNOLOGY,
UNIVERSITY OF WASHINGTON,PHARMACEUTICAL-SCIENCE,
UNIVERSITY OF WASHINGTON,PRE-MED,
UNIVERSITY OF WASHINGTON,SCIENCE,
UNIVERSITY WEST VIRGINIA,ARTS-AND-HUMANITIES,
UNIVERSITY WEST VIRGINIA,BIOLOGY,
UNIVERSITY WEST VIRGINIA,BUSINESS-ADMINISTRATION,
UNIVERSITY WEST VIRGINIA,ENGINEERING,
UNIVERSITY WEST VIRGINIA,MOUNTAINEERS,
VANDERBILT,EDUCATION,
VANDERBILT,ENGLISH,
VANDERBILT,HEALTH-SCIENCE,
VASSAR,CLASSICS,
VASSAR,ENGLISH,
VASSAR,FILM-STUDIES,
VASSAR,FINE-ARTS,
VILLANOVA,COMMERCE,
VILLANOVA,ENGINEERING,
VILLANOVA,LIBERAL-ARTS,
VILLANOVA,NURSING,
WALLA WALLA COLLEGE,BIBLICAL-LANGUAGES,
WALLA WALLA COLLEGE,ENGLISH,
WALLA WALLA COLLEGE,INDUSTRIAL-ARTS,
WASHINGTON AND LEE,BUSINESS-ADMINISTRATION,
WASHINGTON AND LEE,FOREIGN-LANGUAGES,
WASHINGTON AND LEE,PHILOSOPHY,
WASHINGTON AND LEE,SOCIAL-STUDIES,
WESLEYAN,BIOLOGY,
WESLEYAN,SOCIAL-SCIENCE,
WILLIAM PATERSON COLLEGE,BUSINESS-ADMINISTRATION,
WILLIAM PATERSON COLLEGE,COMPUTER-SCIENCE,
WILLIAM PATERSON COLLEGE,EDUCATION,
WILLIAM PATERSON COLLEGE,FINE-ARTS,
WILLIAM PATERSON COLLEGE,LIBERAL-ARTS,
WILLIAM PATERSON COLLEGE,SCIENCE,
WILLIAM PATERSON COLLEGE,SOCIAL-SCIENCE,
WORCESTER,ENGINEERING,
x,1122,
x,1224,
YALE,BIOLOGY,
YALE,ENGLISH,
YALE,HISTORY,
YALE,LIBERAL-ARTS,
YANKTOWN COLLEGE,BUSINESS-ADMINISTRATION,
YANKTOWN COLLEGE,SOCIAL-SCIENCE,
******************************************************************
Demo university_removeUniversityEmphasis(x 1224):1
Demo university_removeUniversityEmphasis(x 1122):1
******************************************************************
ABILENE CHRISTIAN UNIVERSITY,LIBERAL-ARTS,
ADELPHI,BIOLOGY,
ADELPHI,BUSINESS-ADMINISTRATION,
AMERICAN UNIVERSITY OF BEIRUT,ENGINEERING,
AMERICAN UNIVERSITY OF BEIRUT,HUMANITIES,
AMERICAN UNIVERSITY OF BEIRUT,MEDICAL-SCHOOL,
ARIZONA STATE,ACCOUNTING,
ARIZONA STATE,BUSINESS-EDUCATION,
ARIZONA STATE,ENGINEERING,
ARIZONA STATE,FINE-ARTS,
AUBURN,BUSINESS-ADMINISTRATION,
AUBURN,EDUCATION,
AUBURN,ENGINEERING,
AUBURN,HEALTH-SCIENCE,
AUBURN,PRE-PROFESSIONAL,
AUBURN,SOCIAL-SCIENCE,
AUGSBURG,BUSINESS-ADMINISTRATION,
AUGSBURG,EDUCATION,
AUGSBURG,PERFORMING-ARTS,
BARD,LIBERAL-ARTS,
BARNARD,ART-HISTORY,
BARNARD,BIOLOGY,
BARNARD,ECONOMICS,
BARNARD,LIBERAL-ARTS,
BARUCH,BUSINESS-ADMINISTRATION,
BAYLOR UNIVERSITY,ENGLISH,
BAYLOR UNIVERSITY,PHILOSOPHY,
BAYLOR UNIVERSITY,SOCIAL-SCIENCE,
BENNINGTON,MATH,
BENNINGTON,MUSIC,
BENNINGTON,NATURAL-SCIENCES,
BOSTON COLLEGE,BIOLOGY,
BOSTON COLLEGE,ECONOMICS,
BOSTON COLLEGE,ENGLISH,
BOSTON UNIVERSITY,BUSINESS-ADMINISTRATION,
BOSTON UNIVERSITY,LIBERAL-ARTS,
BOSTON UNIVERSITY,PSYCHOLOGY,
BRANDEIS,BIOLOGY,
BRANDEIS,CHEMISTRY,
BRANDEIS,ECONOMICS,
BRANDEIS,HISTORY,
BRANDEIS,LIBERAL-ARTS,
BRANDEIS,MATH-AND-SCIENCE,
BRANDEIS,PRE-LAW,
BRANDEIS,PRE-MED,
BRANDEIS,SOCIAL-SCIENCE,
BROWN,ARTS-AND-SCIENCES,
BROWN,BIOLOGY,
BROWN,HISTORY,
BRYN MAWR,BIOLOGY,
BRYN MAWR,CHEMISTRY,
BRYN MAWR,CLASSICS,
BRYN MAWR,GOVERNMENT,
BRYN MAWR,POLITICAL-SCIENCE,
BRYN MAWR,ROMANCE-LANGUAGES,
BUCKNELL,CHEMISTRY,
BUCKNELL,CLASSICS,
BUCKNELL,ECONOMICS,
BUCKNELL,FOREIGN-LANGUAGES,
BUCKNELL,MATH,
BUCKNELL,POLITICAL-SCIENCE,
BUCKNELL,PSYCHOLOGY,
BUTLER,EDUCATION,
BUTLER,LIBERAL-ARTS,
CAL TECH,ENGINEERING,
CARNEGIE MELLON,ENGINEERING,
CASE WESTERN,ARTS-AND-SCIENCES,
CASE WESTERN,ENGINEERING,
CASE WESTERN,MANAGEMENT,
CCNY,ARCHITECTURE,
CCNY,ARTS-AND-SCIENCES,
CCNY,BIOMED,
CCNY,EDUCATION,
CCNY,ELECTRICAL-ENGINEERING,
CCNY,NURSING,
CCNY,PERFORMING-ARTS,
CHALMERS UNIVERSITY OF TECHNOLOGY,ARCHITECTURE,
CHALMERS UNIVERSITY OF TECHNOLOGY,ENGINEERING,
CLARK UNIVERSITY,BIOLOGY,
CLARK UNIVERSITY,BUSINESS-ADMINISTRATION,
CLARK UNIVERSITY,COMMERCE-MANAGEMENT,
CLARK UNIVERSITY,FINE-ARTS,
CLARK UNIVERSITY,LIBERAL-ARTS,
CLARK UNIVERSITY,PRE-LAW,
CLARK UNIVERSITY,PRE-MED,
CLARKSON UNIVERSITY,ENGINEERING,
CLARKSON UNIVERSITY,MANAGEMENT,
COLGATE,BIOLOGY,
COLGATE,ENGLISH,
COLGATE,LIBERAL-ARTS,
COLLEGE OF NEWROCHELLE,EDUCATION,
COLLEGE OF NEWROCHELLE,NURSING,
COLLEGE OF NEWROCHELLE,SOCIAL-WORK,
COLORADO COLLEGE,MANAGEMENT,
COLORADO COLLEGE,MINING,
COLORADO SCHOOL OF MINES,ENGINEERING,
COLUMBIA,LIBERAL-ARTS,
CONNECTICUT COLLEGE,LIBERAL-ARTS,
COOPER UNION,ARCHITECTURE,
COOPER UNION,ENGINEERING,
COOPER UNION,FINE-ARTS,
CORNELL,AGRICULTURE,
CORNELL,ARCHITECTURE,
CORNELL,ARTS-AND-SCIENCES,
CORNELL,ENGINEERING,
CORNELL,HOTEL-ADMINISTRATION,
CORNELL,HUMAN-ECOLOGY,
CORNELL,INDUSTRIAL:LABOR-RELATIONS,
CORPUS CHRISTI STATE U,BUSINESS-ADMINISTRATION,
DALLAS BAPTIST COLLEGE,ENGLISH,
DALLAS BAPTIST COLLEGE,SOCIAL-SCIENCE,
DARTMOUTH,LIBERAL-ARTS,
DEPAUL UNIVERSITY,BUSINESS-AND-MANAGEMENT,
DEPAUL UNIVERSITY,HEALTH-PROFESSIONS,
DEPAUL UNIVERSITY,INTERDISCIPLINARY-STUDIES,
DEPAUL UNIVERSITY,SOCIAL-SCIENCE,
DREW,LIBERAL-ARTS,
EASTERN MICHIGAN,LIBERAL-ARTS,
EASTERN MICHIGAN,MATH-AND-SCIENCE,
EASTMAN SCHOOL OF MUSIC,MUSIC,
EASTMAN SCHOOL OF MUSIC,MUSIC-COMPOSITION,
EASTMAN SCHOOL OF MUSIC,MUSIC-EDUCATION,
EASTMAN SCHOOL OF MUSIC,MUSIC-PERFORMANCE,
ECOLE NATIONALE SUPERIEURE DE TELECOMMUNICATION DE PARIS,ENGINEERING,
ECOLE POLYTECHNIQUE,ECONOMICS,
ECOLE POLYTECHNIQUE,ENGINEERING,
ECOLE POLYTECHNIQUE,SCIENCE,
EMORY,BIOLOGY,
EMORY,BUSINESS-ADMINISTRATION,
EMORY,COMPUTER-SCIENCE,
EMORY,LAW,
EMORY,LIBERAL-ARTS,
EMORY,MEDICAL-SCIENCES,
EMORY,SOCIAL-SCIENCE,
FLORIDA ACADEMIC UNIVERSITY,LIBERAL-ARTS,
FLORIDA TECH,APPLIED-TECHNOLOGY,
FLORIDA TECH,ENGINEERING,
FLORIDA TECH,MARINE-BIOLOGY,
FORDHAM,BUSINESS-ADMINISTRATION,
FORDHAM,COMMUNICATIONS,
GEORGE WASHINGTON,BUSINESS-ADMINISTRATION,
GEORGE WASHINGTON,INTERNATIONAL-AFFAIRS,
GEORGE WASHINGTON,POLITICAL-SCIENCE,
GEORGETOWN,BUSINESS-ADMINISTRATION,
GEORGETOWN,FOREIGN-LANGUAGES,
GEORGETOWN,MATH-AND-SCIENCE,
GEORGETOWN,NURSING,
GEORGETOWN,PHILOSOPHY,
GEORGETOWN,SOCIAL-STUDIES,
GEORGIA TECH,ENGINEERING,
GLASSBORO STATE COLLEGE,BUSINESS-ADMINISTRATION,
GLASSBORO STATE COLLEGE,LIBERAL-ARTS,
GLASSBORO STATE COLLEGE,PERFORMING-ARTS,
GOLDEN GATE COLLEGE,ACCOUNTING,
GOLDEN GATE COLLEGE,BUSINESS-ADMINISTRATION,
GOLDEN GATE COLLEGE,GOVERNMENT,
GOTHENBURG UNIVERSITY,BUSINESS-ADMINISTRATION,
GOTHENBURG UNIVERSITY,HUMANITIES,
GOTHENBURG UNIVERSITY,LIBERAL-ARTS,
GOTHENBURG UNIVERSITY,SCIENCE,
HAMPSHIRE COLLEGE,ARTS-AND-SCIENCES,
HAMPSHIRE COLLEGE,INDEPENDENT-STUDY,
HAMPSHIRE COLLEGE,LIBERAL-ARTS,
HARVARD,BIOLOGY,
HARVARD,HISTORY,
HARVARD,LIBERAL-ARTS,
HOFSTRA,ACCOUNTING,
HOFSTRA,COMPUTER-SCIENCE,
HOFSTRA,ENGINEERING,
HOLY CROSS,BIOLOGY,
HOLY CROSS,CHEMISTRY,
HOLY CROSS,CLASSICS,
HOLY CROSS,ECONOMICS,
HOLY CROSS,ENGLISH,
HOLY CROSS,HISTORY,
HOLY CROSS,PHYSICS,
HOLY CROSS,POLITICAL-SCIENCE,
HOLY CROSS,PSYCHOLOGY,
HUNTINGTON COLLEGE,BUSINESS-ADMINISTRATION,
HUNTINGTON COLLEGE,EDUCATION,
HUNTINGTON COLLEGE,LIBERAL-ARTS,
HUNTINGTON COLLEGE,SCIENCE,
ILLINOIS TECH,ARCHITECTURE,
ILLINOIS TECH,ENGINEERING,
JOHNS HOPKINS,ARTS-AND-SCIENCES,
JOHNS HOPKINS,BIOLOGY,
JOHNS HOPKINS,CHEMISTRY,
JOHNS HOPKINS,ENGINEERING,
JOHNS HOPKINS,POLITICAL-SCIENCE,
JUILLIARD,DANCE,
JUILLIARD,DRAMA,
JUILLIARD,MUSIC-PERFORMANCE,
LEHIGH UNIVERSITY,ENGINEERING,
LEHIGH UNIVERSITY,PHYSICAL,
LESLEY,EDUCATION,
LEWIS AND CLARK,SOCIAL-SCIENCE,
MANHATTANVILLE COLLEGE,FINE-ARTS,
MANHATTANVILLE COLLEGE,LIBERAL-ARTS,
MANHATTANVILLE COLLEGE,MUSIC,
MANHATTANVILLE COLLEGE,SOCIAL-SCIENCE,
MARIST COLLEGE,BIOLOGY,
MARIST COLLEGE,ENGLISH,
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,ELECTRICAL-ENGINEERING,
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,ENGINEERING,
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MECHANICAL-ENGINEERING,
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,SCIENCE,
MESA,BUSINESS-ADMINISTRATION,
MESA,SOCIAL-SCIENCE,
MICHIGAN STATE,AGRICULTURE,
MICHIGAN STATE,ENGINEERING,
MICHIGAN STATE,MEDICINE,
MICHIGAN STATE,TEACHER-EDUCATION,
MICHIGAN STATE,VETERINARY-MEDICINE,
MONMOUTH COLLEGE,ACCOUNTING,
MONMOUTH COLLEGE,COMPUTER-SCIENCE,
MONMOUTH COLLEGE,ENGINEERING,
MONMOUTH COLLEGE,LIBERAL-ARTS,
MONMOUTH COLLEGE,MARKETING,
MORGAN STATE,ACCOUNTING,
MORGAN STATE,BUSINESS-ADMINISTRATION,
MOUNT HOLYOKE,BIOLOGY,
MOUNT HOLYOKE,SOCIAL-SCIENCE,
NEW JERSEY TECH,ARCHITECTURE,
NEW JERSEY TECH,ENGINEERING,
NEW YORK UNIVERSITY,JOURNALISM,
NEW YORK UNIVERSITY,PSYCHOLOGY,
NEWENGLAND COLLEGE,ENGINEERING,
NEWENGLAND COLLEGE,SCIENCE,
NEWJERSEY TECH,ARCHITECTURE,
NEWJERSEY TECH,ENGINEERING,
NEWYORK IT,BUSINESS-ADMINISTRATION,
NEWYORK IT,CHEMISTRY,
NEWYORK IT,EDUCATION,
NEWYORK IT,ENGINEERING,
NICHOLLS STATE,BUSINESS-EDUCATION,
NICHOLLS STATE,PERFORMING-ARTS,
NORTH CAROLINA STATE UNIVERSITY,AGRICULTURE,
NORTH CAROLINA STATE UNIVERSITY,EDUCATION,
NORTH CAROLINA STATE UNIVERSITY,ENGINEERING,
NORTH CAROLINA STATE UNIVERSITY,HUMANITIES,
NORTH CAROLINA STATE UNIVERSITY,MATH,
NORTH CAROLINA STATE UNIVERSITY,TEXTILES,
NORTHWESTERN,ARTS-AND-HUMANITIES,
NORTHWESTERN,BIOLOGY,
NORTHWESTERN,ENGINEERING,
NORTHWESTERN,SOCIAL-SCIENCE,
NOTRE DAME,ENGINEERING,
NOTRE DAME,HUMANITIES,
OBERLIN,FINE-ARTS,
OBERLIN,LIBERAL-ARTS,
OBERLIN,MUSIC,
OHIO STATE,ADMINISTRATIVE-SCIENCE,
OHIO STATE,AGRICULTURE,
OHIO STATE,ARTS-AND-SCIENCES,
OHIO STATE,DENTISTRY,
OHIO STATE,EDUCATION,
OHIO STATE,ENGINEERING,
OHIO STATE,LAW,
OHIO STATE,MEDICINE,
OHIO STATE,OPTOMETRY,
OHIO STATE,PHARMACY,
OHIO STATE,SOCIAL-WORK,
OHIO STATE,VETERINARY-MEDICINE,
OKLAHOMA STATE UNIVERSITY,BUSINESS-ADMINISTRATION,
OKLAHOMA STATE UNIVERSITY,ENGINEERING,
OKLAHOMA STATE UNIVERSITY,SCIENCE,
ORAL ROBERTS UNIVERSITY,BUSINESS-ADMINISTRATION,
ORAL ROBERTS UNIVERSITY,EDUCATION,
ORAL ROBERTS UNIVERSITY,FINE-AND-PERFORMING-ARTS,
ORAL ROBERTS UNIVERSITY,HEALTH-SCIENCE,
ORAL ROBERTS UNIVERSITY,MATH,
ORAL ROBERTS UNIVERSITY,PHILOSOPHY,
ORAL ROBERTS UNIVERSITY,SOCIAL-SCIENCE,
OREGON INSTITUTE OF TECHNOLOGY,BUSINESS-ADMINISTRATION,
OREGON INSTITUTE OF TECHNOLOGY,ENGINEERING,
OREGON INSTITUTE OF TECHNOLOGY,HEALTH-SCIENCE,
OREGON STATE,BUSINESS-ADMINISTRATION,
OREGON STATE,EDUCATION,
OREGON STATE,LIBERAL-ARTS,
OREGON STATE,MATH,
OREGON STATE,SOCIAL-SCIENCE,
PENN STATE,ENGINEERING,
PENN STATE,LAW,
PENN STATE,LIBERAL-ARTS,
PENN STATE,MEDICAL,
POLYTECHNIC INSTITUTE OF NEWYORK,ARTS-AND-SCIENCES,
POLYTECHNIC INSTITUTE OF NEWYORK,ENGINEERING,
POLYTECHNIC INSTITUTE OF NEWYORK,MANAGEMENT,
PRATT,ARCHITECTURE,
PRATT,ART:DESIGN,
PRATT,ARTS-AND-SCIENCES,
PRATT,ELECTRICAL-ENGINEERING,
PRINCETON,ECONOMICS,
PRINCETON,ENGINEERING,
PRINCETON,HISTORY,
PRINCETON,LIBERAL-ARTS,
PRINCETON,POLITICAL-SCIENCE,
PURDUE,ENGINEERING,
PURDUE,LIBERAL-ARTS,
QUEENS,ACCOUNTING,
QUEENS,COMPUTER-SCIENCE,
REED,BIOLOGY,
REED,CHEMISTRY,
REED,ENGLISH,
REED,FRENCH,
RENSSELAER,ARCHITECTURE,
RENSSELAER,ENGINEERING,
RENSSELAER,MANAGEMENT,
RICE,ARCHITECTURE,
RICE,ENGINEERING,
RICE,HUMANITIES,
ROCHESTER TECH,ARTS-AND-SCIENCES,
ROCHESTER TECH,BUSINESS,
ROCHESTER TECH,COMPUTER-SCIENCE,
